id_evaluation,title,price,user_id,profile_name,review_helpfulness,review_score,review_time,review_summary,review_text
184212210X,The Tartar Khan's Englishman,,A1KFCZF2V2FS62,"Scott C. Locklin ""Selectos nisi das mihi libe...",3/4,3.0,1179014400,One of a modern genre: airplane history,"One of the things I have noticed recently in the publishing industry; there is an entire genre of ""history"" books designed to be read on transcontinental airline flights. A couple of hours, even in the noisy confines of an airplane, and you're done. As such, these books do not contain much in the way of ""meat"" -though they will doubtless contain a 'zinger' of a topic; generally phrased as a historical detective novel.This is one of those books. The subject is interesting: Batu Khan had an englishman as his chief negotiator and diplomat. How did the englishman come to be in the service of the Khan? That's the subject of this book. Unfortunately, we only know about this englishman because of one or two documents. While the author does a remarkable (or at least, believable) job of reconstructing who the Englishman was, and what some of his experiences may have been like, the actual material he has to work with is pretty spare. Like other examples of the ""airplane history"" genre, this could have been a chapter in a book, or a nice article in a journal (it probably originated as such). Most of it is filler. Since the topic is a fascinating one: including the Mongol invasion of Hungary and Iraq, the Magna Charta and King John, the filler is generally good stuff. It is marred by a few things. Despite the lurid nature of the topic, some of the passages are excessively dull. In fact, the first 100 pages, which should be fascinating (dealing as they do with the crusades and the Magna Charta rebellion), require some determination to get through. Considering it is only around 200 total pages, this is unacceptable. There are also passages which envince a naivete which is unbefitting a historian. Perhaps Mr. Ronay is pandering to his audience (i.e. tired mid-level executives flying across the country), but the idea that some exiled priest in the 1200s displayed some kind of complexity of character by ""choosing"" to be ambassador for the Khan and aiding in the destruction of christendom seems rather unsophisticated to me. Such characters and choices were more the norm in that time than the exception. Finally, the book doesn't seem to know what it is. Is this a serious work of scholarship? If so, why no detailed footnotes? Is it an airplane history book? If so, why quotations in french and latin (aka how many sleepy mid level executives on a 767 speak latin)?Still, this is worth a bleary eyed read if you're stuck in an airport somewhere."
0156032414,The Short Day Dying,14.95,A1LP0BDL8EBDB9,Oliver,7/7,5.0,1150675200,Enjoyable and thought-provoking,"Not often does one come across a novel that is original both in content and style. Peter Hobbs' debut novel is one of those rare cases. Hobbs manages to draw the reader into the world of the narrator, Charles Wenmoth, within a couple of pages, and remains faithful to his approach thereafter: Using simple prose interspersed with powerful images and similes, and a rhythm dictated by Wenmoth's thoughts and state of mind. The reader begins to see the world through Wenmoth's eyes and is utterly gripped by his determination and shocked by his occasional lack of sensitivity, especially in matters of the heart. Where lesser novels or TV soap operas need explicit action scences or a soppy soundtrack, Hobbs manages to create extreme suspense and atmosphere by slowing down the narrative pace, sometimes almost to a standstill - only to speed it up again by throwing in a one-page chapter or a summarizing paragraph here and there. And always sticking to Arthur Schopenhauer's advice: Use ordinary words to say extraordinary things. Or, sometimes more appropriately in Hobbs' case: Use ordinary words to say ordinary things in an extraordinary way. A thoroughly enjoyable and thought-provoking book."
B0007DWEOU,"The Screwtape letters,",,A29DLCDIM92K8P,Jean M. Elrod,1/5,5.0,1140825600,The Screwtape Letters,It is an excellent book to be kept in one's library and read many times.
0582527988,Thirty-Nine Steps (Simple English),,A319SKSB556033,"Inspector Gadget ""Go Go Gadget Reviews""",1/1,4.0,1121817600,Very fast,"And nothing like the Alfred Hitchcock film. I guess he just took the basic idea of evil German spies and worldwide conspiracies and formed his own story around it. As it is, it's a fun adventure novel, though a little bit confusing at times.A bored adverturer called Richard Hannay has a man die in his London apartment and takes off for the cover of the Lothian and Borders countryside before the police and the murders can get him too. Unfortunately the killers are more resourceful than Hannay thinks and follow him. A great number of hair-breadth escapes and strange disguises follow. It's fun stuff and very easy-going. The bit about believing yourself in a role in order to be a really good spy was well done and put to good effect. But I never really understood the end.What was the deal with the deep rumbling below the beach house and the cloud of chalkish smoke erupting from the basement? What was that German phrase yelled about the Black Stone? It was all on the very last page and I'm afraid it just totally lost me. However it is well written and I did appreciate the couple of references to Sherlock Holmes (my God, in-jokes in 1915).I hear there are five novels starring Richard Hannay. I have no idea what they are called or where they begin and end but I will surely check them out if I come across them."
0786224401,Girl in Hyacinth Blue,,ARTCTC1FT7WM3,"B. Marbeldor ""book clubber""",0/0,5.0,1351209600,Girl in Hyacinth Blue,"This book shows how art enriches our lives in different ways. I found the 8 stories compelling. I did have difficulty realizing when the the story shifted from one family to another at times. The chapter titles did not help...perhaps a time line with the chapter title. I wish the painting was real and we could gaze upon the young girl's face in the painting. Her countenance seemed to mesmerize the viewer and cause much reflection within the various stories. I certainly wished that Vermeer had painted more. Not only did the book cause the reader to reflect on the richness of the character protrayals, but to think about how art can impact our own lives. The story is also study of historical events and how they relate to the families in the book and a small biography of a wonderful artist. I invite everyone to read this book. It certainly has made me reflective. I think this will be a great discussion book for book clubs."
B00085CYYC,"George Washington,",,A26DEO5XATCSPW,irick,5/13,4.0,998956800,As good a single volume on the Father as you will find,"A brisk, but not too brief account of Washington and the times surrounding him. Alden touches on most every event and aspect concerning the subject: from Shay's Rebellion to Martha's disposition, from the Hamilton-Jefferson Feud to his agricultural experiments. It is objective without trying to debunk a great man. Only the cursory discussion on slavery does the junvenile yankee condescention surface (Whose ships were involved in the slave trade even after the Virginians pushed through its ban via the Constitution? Yankees ie the Great Hypocrites of All Time.) It is, however, a thorough and interesting biography and highly recommended."
B000L9IKT8,Indiana Jones & The Dance of the Giants,,A2RO40LIBUA67E,Wayne Beckham,5/5,4.0,1151625600,For Indy Lovers Only!,"There's an entire series of Indiana Jones titles that sprang up to fill the void between ""Last Crusade"" and 2007's as-yet-untitled Indy 4.Rob McGregor is the principle author of most of these stories (other titles were written by noted Sci-Fi author Martin Caidin and Max McCoy.) Rob's entr&eacute;e to the series was when he wrote the novelization for ""Indiana Jones and the Last Crusade.""Rob's writing strives mightily to capture the feel and, not as successfully, the scientific thinking of the era. While Rob's characterizations of Indiana Jones faithfully follows the movie persona, his reliance on overly complicated scripts sometimes distracts the reader. Another irritant is his reliance on the miraculous (and, so far, consistent) sudden appearance of a new character, Jack Shannon, to rescue Indy from whatever predicament he's landed himself in.However, the formula is by it's very nature limiting and McGregor works as well in it as can be expected. For the True Believers in the Indy mythos, this series performs yeoman-like work in a field bereft of competitors.At least until Indy 4 - of course!"
B0008CNCHI,"Little women, or, Meg, Jo, Beth and Amy: Parts I and II",,AST5NMZTP36S0,mariegj,0/0,5.0,1337904000,Loved this 30+ years ago and still do!,"Great classic read. I enjoyed this book decades ago when I was in high school, but enjoyed it even more this time. I love, love, love my Samsung Galaxy Tab 7.0 Plus - didn't think I would enjoy it as much as I do. I have always enjoyed reading, but having this has renewed my love of reading!"
0967149215,A Philadelphia Catholic in King James's Court,11.01,A352HOPDCLLOPQ,"Tyrone Hill ""Fatima Message""",6/6,5.0,1037491200,A very engaging story.,"This is a great book and I'm glad I read it. The characters really come alive and the story is well constructed. The plot slowly but steadily comes together and climaxes with a surprise ending.The apologetics content was very educational. Michael O'Shea, the teenage protagonist, does a wonderful job of defending his Catholic faith (although given his tender age, he is no Karl Keating or Tim Staples, of course!). It may seem that his apologetics ability comes out of nowhere, but the reader must be alert to the fact that he is motivated to study by the love he has for his father, who was a devout Catholic before dieing heroically in a fire--but most importantly, the reader must be alert to the fact that in all the scenes where Michael holds his own while defending Catholicism, his mother was elsewhere praying the rosary for him! His dreams are prophetic, and thus one can see the Holy Spirit working in his life through the intercession of his mother and perhaps even his father. The point is, God is using Michael to bring his Protestant relatives closer to the truth of Christ. Michael conducts himself very charitably while sharing and defending his faith, even when attacked harshly by the fundamentalists.This book is a must read for high school students and for everyone who has ever had their Catholic faith come under attack."
B000NPEWHE,Harry Potter and the Chamber of Secrets,,,,0/0,5.0,926985600,This Book Is Quite Good,Harry Potter and The Chamber of Secrets is one of the best books I have ever read (the other being The Sorcerer's Stone) This book is no better nor worse than the first although much more frightning.Does anyone Know the next books name?
B000N4I0KU,Little Men,,,,0/0,5.0,929059200,Fantastic!,"This book really knew how to capture someone's attention. While reading it, I just couldn't let go. If you like books of adventure and excitement, then you'll really enjoy this book :)"
B000N77XZA,Playwrights At Work,,AH7TVP6X6OJER,"I. Diazdumeng ""butterfly path""",1/1,5.0,1167868800,WORTH BUYING,It feels like these playwrights opened up to the interviewer in a big way.
0880885661,Walden,,AFEVBZPMI6L9H,Nanette,18/18,1.0,1290384000,This is an incomplete version.,As other reviewers have noted this version is incomplete and sentences stop in the middle. It was free. My only expense was the time and effort put into discovering the shortcomings of this version.
B000GZA6RG,GHOST MOON,,A2VI5VNV3WE71V,"Jennifer Banker ""Avid reader""",1/3,3.0,1095638400,Didnt care for this one.,"I thought this book was boring compared to the rest of her awesome reads. I thought it died before it began. If you have never read Mrs. Robards, do not start on this book, any other will do."
B000NPV844,Alice's Adventures in Wonderland / Through the Looking-Glass,,A3TRJD84V2T3BV,bruny,0/0,5.0,1341792000,"""Hip""",I have an avid young reader in my family and it is not always easy to guess what kind of book she may enjoy. Having a classic with this new hip cover was just a perfect gift for a special themes occasion. Packaged well.
1576751546,Fun Works: Creating Places Where People Love to Work,,A3K9CDK8A2RV3T,"Bernard Dekoven ""Major Fun""",11/13,5.0,993513600,Restoring the Faith - Sometimes work really IS fun,"Leslie Yerkes, co-author of 301 Ways to Have Fun at Work, has gone out on her own to tell us about people who are actually doing it - having fun at work.People who try to make work fun by bringing in toys or calling special &quot;game breaks&quot; often find themselves fighting a losing battle. If the work itself isn't fun, games and toys (though offering a much welcome break) tend only to highlight how &quot;unfun&quot; the working conditions really are.By giving us clear case studies of actual &quot;fun practices&quot; (better than &quot;best practices&quot;), Yerkes makes a major contribution to all of us who believe that fun is a practical and profitable way of doing business.Buy the book. Read the stories. Aloud.Buy a copy for your boss."
0864922051,Bachelor Brothers' Bed and Breakfast,,,,2/2,5.0,962236800,Perfect for an escapist weekend,"Bill Richardson is always brilliant. Bachelor Brothers B&amp;B is touching, whimsical, hilarious and eloquent. This is the perfect book for a rainy day at the cottage. The Brothers live in a world where you can embrace life's simple pleasures and leave cynicism, violence, sexism and homophobia at the gate. A great gift for book-lovers, your best friend or your grandmother."
0340707968,Return to Mars,,A2RSY7WQUZPE9Y,Laura Todd,0/0,4.0,1154131200,This time the Indians win,"Perhaps that was a spoiler. Other reviewers have already mentioned that the protagonist of this novel was a Navaho Indian. I think that gives a unique slant to what could have been another ""hardware opera"". (For the record, I don't usually read realistic novels about space exploration because I'm not that interested in descriptions of rovers, landers etc.)For me, what made this novel unique was that for once, the money-hungry developers DIDN'T get their way. Another unique touch was Jamie's real love for the planet Mars. Can any of us imagine WANTING to live on Mars? I can't. Jamie's protectiveness and reverence for the Red Planet are unusual in space fiction. Some reviewers are calling this ""leftist"" but I think this sort of consciousness is parallel to an increased respect for Earth as a living organism (Gaia). Call me mystical but I wonder whether all planetary bodies have some sort of integrity which ought not to be violated by money-hungry developers.But what I enjoyed most was the portrayal of the discovery of the Martian village. We see a lot of ET's and aliens in space opera fiction, but it is another thing to imagine actually discovering intelligent life, or its remains. Bova handled this glorious moment wonderfully."
B000N6R3MO,Flush,,A2QL6271GY3RSF,"NMalloy ""nrq""",1/3,1.0,1175644800,Flush Audiobook,This is a wonderful story but Michael Welch does not do it justice. Unfortunately Michael's voice gets suddenly loud and suddenly quiet. Perhaps the sound engineer did not edit this recording? Listening to it is painful in the car if you turn up the volume to hear the quiet parts you are blown out of your seat when he suddenly gets way too loud.Sad that the accoustics are so lacking because it's a nice tale.
0613606817,Hidden Riches,,,,8/8,5.0,854841600,"mystery,&amp; romance served up with a side order of humor.","Hidden Riches, whose setting is in the city of brotherly love, brings together Jed Skimmerhorn, a dislusioned police captain, and Dora Conway, an antique dealer.Jed, who is from a disfunctional rich family, has had it with life. He abandons the life style that has brought him nothing but heartache to move into a sparse apartment owed by Dora Conway.Though Jed fights against the physcial and mental pull toward Dora and the loving, overwhelming Conway family, he is pulled to them when Dora unwittingly stumbles into the evil world of smuggling valuable antiquties, and is noe threatening her very exsistance.Hidden Riches is a story that will draw you into the characters lifes. The hero is a strong, brooding charcter that has the good sense to admire and be drawn to a heroine who is also a strong witty character. They never let you down by acting wimpy or stupid even when danger is near and the heroine will try to get herself out of danger rather than wimp out,Bravo Nora Roberts, another excellent novel."
B0000YSH5G,Holes,,,,0/0,3.0,1039132800,Holes,"Stanley is the main character of the book Holes. He is accused of stealing a pair of shoes. For his punishment he has to go to Camp Green Lake. The camp was supposed to build character. I thought it was just a way to get rid of bad kids. By sending kids to Camp Green Lake people didn't have to worry about them getting into trouble.I highly recommend this book. There is a lot of drama and Stanley is very self conscious in this story. He battles a lot of stuff including the staff at Camp Green Lake, yellow spotted lizards and himself. As you can tell this book is very interesting. I thought it was a good book and I would like to read it again."
B000IOF52G,"Jesus, the One and Only",,A1NHXGYFFY4ZGD,Michelle Zeglen,2/2,5.0,1224028800,Breathing Life into Ancient Scripture,"Fantastic! Beth Moore has a wonderful way of breaking down the life of Jesus in a simple, yet personal way. She weaves in historical Jewish customs and traditions, cross-references Old Testament verses and asks thought-provoking questions to make this two-thousand-year-old story come alive. Jesus was God in human form--the epitome of perfection and holiness but that didn't shelter him from living a normal childhood in a very average, working-class home or from encountering the same problems and temptations that we face. ""Jesus, the One and Only"" will help you understand the full character of Christ. Who he was. What he did. And how much he gave of himself to draw us into a relationship with God. This Bible study is perfect for women on any level, whether you've been a Christian for decades or days. Don't underestimate the power of this book. This isn't your average Sunday school Jesus story!"
0312977379,Beware the Night,,A1A7NDTD73ERMR,a devoted Amazon.com customer,3/4,5.0,1252454400,A powerful and riveting book!,"""Beware The Night"" was so fascinating that I could not put it down. I finished the book in just two days. I will admit that the book had me glancing nervously over my shoulder once the sun went down! It was absolutely chilling. Having been a victim of frightening paranormal phenomena myself many years ago, I can empathize with the people that Ralph Sarchie talks about in his book. I greatly admire Ralph and his investigating partner, Joe Forrester, for their dedication and willingness to help people who are being terrorized and oppressed by malevolent preternatural forces. As I can testify from personal experience, these negative spirit beings are very real, and it takes a very special and spiritually strong person to be able to fight them. Not everyone can do the job that Ralph and Joe do, and I feel that people like them are called by God to do this type of work. I feel that ""Beware The Night"" serves as a powerful warning to those who may be considering experimenting with dark forces that they can't control and that will ultimately destroy them. ""Beware The Night"" clearly shows that Satan and his legions have no mercy and that their only goal is to destroy mankind. Another very important message in this book is that people don't have to tamper with the occult to become victims of the demonic. Innocent people can be attacked by malevolent forces when they unknowingly move into a house or apartment in which the previous tenants committed some negative act or ritual that drew demonic spirits into the building. But the book shows that there is hope for these unfortunate victims and that with the proper help the evil spirits can be banished from their homes.The book makes it clear that there are different types of spirits. Some people mistakenly believe that they have a ghost (human spirit) in their home, when they actually have a demon (inhuman spirit) that is causing the havoc. Ralph explains how a person can tell the difference. For instance, he states that ghosts are limited as to what they can do. A ghost can levitate small, lightweight objects, but not much more than that. A demon, on the other hand, can move a 600 pound refridgerator or washing machine. A mere ghost could never do that. Also, only demons can cause objects to materialize and dematerialize. I think that all of this information in the book is extremely important for people to know.I loved this book. Despite the fact that it was terrifying, it was also very inspirational because it shows the awesome power of God and His Son Jesus Christ and how good will triumph over evil. I would highly recommend ""Beware The Night"" to others. It is riveting and very well written. I applaud Ralph Sarchie and Joe Forrester. They are true Christian warriors whose work is extremely important in helping to win the battle against the dark, malevolent forces that seem to be increasing in this world."
B000IBKZBU,The Abolition of Man,,A2BWPZZPH55KU1,John M. Balouziyeh,2/2,4.0,1260316800,Prophetic,"Lewis begins his book with an anecdote from an elementary text-book that he calls The Green Book, written by two authors that he calls ""Gaius"" and ""Titius,"" who recount the story of Coleridge at the waterfall, where ""there were two tourists present: ... one called it `sublime' and the other `pretty': and ... Coleridge mentally endorsed the first judgement and rejected the second with disgust."" Gaius and Titus comment that Coleridge actually was not making a statement about the waterfall, but rather, about his own feelings towards the waterfall. Lewis uses the distinction that this anecdote demonstrates between the inherent, unchanging qualities of a thing, as what Lewis would call the sublimity of the waterfall, and the view that the perception of such qualities by any person is nothing more than the subjective feelings of that person towards the object as a starting point to which he continually returns throughout the book.Lewis writes that ""Until quite modern times all teachers and even all men believed the universe to be such that certain emotional reactions on our part could be either congruous or incongruous to it--believed, in fact, that objects did not merely receive, but could merit, our approval or disapproval, our reverence, or our contempt. The reason why Coleridge agreed with the tourist who called the cataract sublime and disagreed with the one who called it pretty was of course that he believed inanimate nature to be such that certain responses could be more `just' or `ordinate' or `appropriate' to it than others.""It is the role of education to train students in recognizing and appreciating the just, the ordinate, and the appropriate. Lewis quotes Aristotle, who says that ""the aim of education is to make the pupil like and dislike what he ought."" When students are trained in just sentiments, they are easily able to find first principles in ethics. Yet public schools have rejected moral education decades ago. Students will thus be left blind in discerning between ordinate and inordinate affections and between just and false sentiments.The role of the chest in this process of discernment is then discussed. Just as the head is the seat of reason, and the belly is the seat of visceral emotions, the chest is ""the seat of emotions organized by trained habit into stable sentiments."" The chest is the will that subdues emotion to reason and turns out just sentiments that properly perceive what ought to be loved, appreciated, and admired. The problem of modern education, however, is that it churns out ""Men without Chests"" who lack the tools necessary to property discern goodness, truth, and beauty.Lewis discusses the Chinese concept of the Tao, which is the ""reality beyond all predicates, the abyss that was before the Creator Himself. It is Nature, it is the Way, the Road. It is the Way in which the universe goes on, the Way in which things everlastingly emerge, stilly and tranquilly, into space and time. It is also the Way which every man should tread in imitation of that cosmic and supercosmic progression, conforming all activities to that great exemplar."" He dismisses the doctrine that no aesthetic theory can be superior to any other, as expressed in The Green Book. Lewis undermines this doctrine by pointing to a consistent canon of laws of human nature that have existed throughout history and across cultures. He calls this universal law ""The Way.""The final chapter of the book has proven itself to be prophetic in some ways. In somewhat hysterical language, Lewis envisions a world that is run by technocrats and that has in the absence of moral absolutes opened the doors for gene manipulation and other developments in biotechnology. Lewis expresses concern at where moral relativism was going, specifically, that it would open the doors to eugenics by a future generation that would decide who man is and what he should look like. In this way, man will be robbed of his heart and essence.The book concludes with a compilation of texts that serve to illustrate the existence of a universal law common to all cultures. Among the values inherent in this universal law are: (i) the law of general beneficence; (ii) the law of special beneficence; (iii) duties to parents, elders, ancestors; (iv) duties to children and posterity; (iv) the law of justice; (vi) the law of good faith and veracity; (vii) the law of mercy; and (viii) the law of magnanimity."
0312137745,Research Methods,,A2F5AVHAKCX5AL,Steve McCullar,0/0,5.0,1354665600,Great Product and Fast Delivery,This was a text used in my doctoral course for quantitative research. The book seems to be adequate for the course content.
B000AN62IQ,The Thirteen Problems,,A3G15L69L70EI7,jopen,0/0,5.0,1338249600,Agatha,If you like Agatha Christie Novels don't miss this one. Thirteen short stories showing the amazing talent of the Author.The Thirteen Problems (Miss Marple Mysteries)
0471265748,What Went Wrong at Enron: Everyone's Guide to the Largest Bankruptcy in U.S. History,13.16,A33SECQERZIFM4,Quentin W. Fleming,5/8,5.0,1030838400,Every CPA should read and understand this book.,"I thought I understood accounting, until Enron. Where was the Board? The Lawyers? The Auditors?Excellent documentary. Fascinating reading."
B000JVCHX8,THE ESSENTIAL EARTHMAN,,,,22/22,5.0,961200000,please reprint this book!,"I first read Henry Mitchell in the Washington Post when my husband was receiving cancer treatment at NIH in 1982, and when I realized that his columns were collected in The Essential Earthman I immediately bought a copy. I have subsequently owned (and loaned out and thus lost) two or three more copies. As each planting season arrives I remember how much I've missed reading Henry's wisdom, and I berate myself for having loaned out (and lost) those books. So for the sake of upcoming generations of gardeners (and the old hands among us), would someone please reprint this valuable book? It's a book to read in the depth of winter and the heat of summer, in a spacious country garden or a tiny city yard, for beginning gardeners and old timers with permanently-stained hands. There never has been anyone quite like Henry Mitchell on gardening, or on life, for that matter. Grouchy, opinionated, funny, informative, brutally honest--his words will never go out of style."
B0006BW0KG,Mrs. Marco Polo Remembers,,AAZKRMQMBTPZ0,"kelebek ""kelebek""",1/1,4.0,1113609600,Beautiful descriptions!,This is a true story about a young bride and her one-year round-the-world tour with her professor husband. Her beautiful descriptions of the places they visit make you feel like you get a glimpse back in time. Very well-written.
B000J0TPFC,Screen World 1998 Volume 49,,A1INXXF5S72ZUJ,"William G. Ratcliffe ""wearevinyl""",0/0,5.0,1250985600,Perfect addition to your book library!!,"Another in the series of film information spanning all releases, this book is essential for any movie lover who wishes to know what happened in 1997. Still going strong after 60 years, this series is essential for anyone wishing to know almost all the year's film releases. Once you start, you can't put it down!!"
9993636193,The Morning Gift,,,,2/2,5.0,988588800,Is this the Eva Ibbotson book?,"If this is the Eva Ibbotson book, then it is my favorite of her books. She is a favorite author, but on this book, everything seems to have came together perfctly. During Hitler's annexation of Austria, Ruth Berger is not able to escape to join her parents which had separetely travelled to London. Quin Sommerville, a British friend and colleague of her father, a professor of Paleonthology, tries to help her leave, but the only solution seems to be a marriage of convenience which would make Ruth a British Citizen, to be dissolved later. Ruth is in love with her cousin Heini, a talented musician, but it seems to be the only way to save her and she gratefully accepts. But the divorce can not be instantaneous, and Ruth and Quin are thrown together, while they try to keep their marriage a secret.Ruth is as charming an heroine as Anna Grazinsky, Quin is a delicious hero. The supporting characters, Ruth's family, Ruth's fellow students, the ladies and customers at the tea-shop, have a life of their own and would steal any book with less compelling main characters.A sweet, funny, moving, charming novel, and my favorite of all Ibbotson' s novels."
0875010679,The Master & Margarita,,,,0/0,5.0,893635200,the time of the novel,"This novel was especially exciting for myself in that in addition to being just a plain old great story, the setting gave an insight to the Moscow of the revolution. After reading Radzinski's biography of Stalin soon after reading Master and Margarita and finding out that Bulgakov was initally commissioned to write a Soviet revolution period biography of Stalin (back in those days, imagine being a person writing the biography of Stalin or Hitler or someone else completely insane like that in those insane times) the insights he gives as to the daily lives of the Soviet citizen of the times in the time of the novel make Master and Margarita all the more intriuging. Will definetly read it again."
0723426414,McMinn's Color Atlas of Human Anatomy,,AJ7BNGM8BN77T,Book_worm,0/0,5.0,1355011200,Very helpful,"Despite this book being an older edition, it was in great condition. This really helped me prepare for my anatomy practicals."
0816156921,Dracula (G. K. Hall (Large Print)),,A1O27FIJUSXMAN,Jessie Kimball,0/0,5.0,1328659200,The one that started it all,"It's hard to say anything that has not already been said. If you are interested in vampires, then this is a must read. It's kind of like Shakespeare for the undead."
B0006S3WJ2,Blueberries for Sal,,A3NDATG269GUKF,L. Bowen,2/2,5.0,1170720000,Wonderful classic children's book,We love McCloskey's books and this is no exception. Wonderful story and illustrations. We enjoy reading the book and my child enjoys hearing the story over and over. Definitely a keeper!
B000JVCJVS,The Anatomy of Revolution,,A3OQLAF21JIXL4,Andrew Kotila (akotil@po-box.mcgill.ca),6/14,2.0,924566400,Unnecessarily complex deconsruction of basic concepts,"After using this book for a history of revolutions course, it is clear that the concepts Brinton describes become quickly lost in extensive rhetoric. While the arguments may be clear for the sole fact that they are relatively simplistic in light of revolutionary thought, Brinton's arguments, if taken alone, are loose and incomplete. He speaks of concepts, defines them four or five times, yet somehow avoids providing a clear definition of those same concepts. If you want to read this book, read a summary instead. You'll get just as much out of it and perhaps gain a clearer understanding."
0394854950,Quiet Time (Sesame Street Toddler Books),,A1E5HIA8J3TYTF,KEVIN S,0/0,5.0,1355702400,Good bedtime book,My 2 year old love this book. It is simple and they can help read along. Always seems to help get him sleepy and ready for quiet time / bed.
091868448X,Above Los Angeles,26.6,A3MSG12GO9QS3B,"Ronald E. Hart ""b2ron""",0/0,4.0,1300147200,Nice photo book,"Authored by ab expert photographer, this book is a classic in the sense that many of the scenes documented no longer exist in that form.A great book."
B000PHIJOM,Streams in the Desert,,AVB6IO0YDD7H9,dimity,1/6,3.0,1298160000,Thanks..,Thanks for the prompt deliver. Only problem... it was advertised with a dust jacket. It did not come with that.
B000PZVHYI,TARZAN ALIVE - A Definitive Biography of Lord Greystoke,,A13G3Y4U2PSBNL,Brewski2010,2/2,5.0,1313884800,A wonderful tribute to the Apeman,"I first read this book back in 1972. I loved it then, and this new edition with PJF's interview with the ape-man and the excerpt from Mother was a lovely Beast, make it a wonderful book indeed. Not to mention the great cover picture. Not everyone will agree with Farmer's methods or ideas, but this book was a labor of love by a man who loved the Tarzan character and wanted to share his thoughts with fans everywhere. Tarzan Alive reveals more about Tarzan's persona, the way he thinks and how he looks at the world than any other book. A great gift for Tarzan fans of all ages."
0679725350,The Call of the Wild (Library of America),,A24RFK1QIHH29H,Rebecca,1/1,4.0,1075248000,Made my heart feel light and happy,"Imagine a well loved & loving dog taken away from its owner. Then after that, this wonderful animal is beaten by a man with a club and from a house dog he turns to a mean, growling, fighting for food, sled dog? Well Buck in Call of the Wild had to; He is a long gray haired St. Bernard- Scotch shepherd. His former owner was Judge Miller. Manuel, Judge Miller's gardener, stole Buck when Judge was sleeping. Talk about harsh! The man with the club was named Morgan. He was a bad man.I liked this book from beginning to end. It was exciting and fun; I was never bored. I liked the way Jack London wrote the book, I got lost in words I couldn't put it down. I saw in my head what was going on, like a movie. The most exciting part was when Buck was in a fight with the lead dog, Spitz, and won! I thought the ending was the best, it made my heart feel light and happy; I can't tell you the ending for that will give the whole book away. I did not like it when Buck was beaten to start moving when he was tired, Also when Morgan hit him with the club, over and over again until the scared Buck stopped attacking, it made me mad and I wanted to jump in the book and hurt those mean people, But of course they are just characters. This story is action packed; it will make you sit up straight and read for hours. I recommend this for people ages 6-up and for animal lovers everywhere. I also think Jack London's creative fictions will make everybody's imagination go wild, especially if you love action adventure animal stories."
B00087H4HW,Flatland: A romance of many dimensions,,A2EZ3H06GLFW5D,Benson,4/4,3.0,1287532800,"Not really ""Illustrated""","Yes, it's free. Still a misnomer to bill this as ""Illustrated."" These are rather ugly ASCII ""approximations"" of the actual illustrations, and they don't even display on the Kindle.Great book. Would be interested in paying a little money for a version that displayed the original artwork, but am not confident that Amazon is labeling these accurately."
0623013754,The Importance of Being Earnest,,A3S1WSPC9BN0FF,"Milena Gomez ""Milena Gomez Alvarez, Author of...",0/0,5.0,1035244800,Oscar Wilde is amazingly funny,This is a serious commedy and classic that nobody should miss.Please read it you will have a serious good time laughing and having so much fun you will not be able to put the book down.Wilde is amazing
